"SURVEY_YEAR","BIOMASS_MALE_LE112","CV_BIOMASS_MALE_LE112","CI_BIOMASS_MALE_LE112","BIOMASS_MALE_GE113","CV_BIOMASS_MALE_GE113","CI_BIOMASS_MALE_GE113","BIOMASS_MALE_GE120","CV_BIOMASS_MALE_GE120","CI_BIOMASS_MALE_GE120","BIOMASS_MALE_GE125","CV_BIOMASS_MALE_GE125","CI_BIOMASS_MALE_GE125","BIOMASS_MALE_113TO124","CV_BIOMASS_MALE_113TO124","CI_BIOMASS_MALE_113TO124","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_BARREN","CV_BIOMASS_FEMALE_BARREN","CI_BIOMASS_FEMALE_BARREN","BIOMASS_FEMALE_OLDNOEGG","CV_BIOMASS_FEMALE_OLDNOEGG","CI_BIOMASS_FEMALE_OLDNOEGG","BIOMASS_FEMALE_NOEGG","CV_BIOMASS_FEMALE_NOEGG","CI_BIOMASS_FEMALE_NOEGG","BIOMASS_FEMALE_HATCHED","CV_BIOMASS_FEMALE_HATCHED","CI_BIOMASS_FEMALE_HATCHED","BIOMASS_FEMALE_NE_TOT","CV_BIOMASS_FEMALE_NE_TOT","CI_BIOMASS_FEMALE_NE_TOT","BIOMASS_FEMALE_TRACE","CV_BIOMASS_FEMALE_TRACE","CI_BIOMASS_FEMALE_TRACE","BIOMASS_FEMALE_QUARTER","CV_BIOMASS_FEMALE_QUARTER","CI_BIOMASS_FEMALE_QUARTER","BIOMASS_FEMALE_HALF","CV_BIOMASS_FEMALE_HALF","CI_BIOMASS_FEMALE_HALF","BIOMASS_FEMALE_THREE_QRT","CV_BIOMASS_FEMALE_THREE_QRT","CI_BIOMASS_FEMALE_THREE_QRT","BIOMASS_FEMALE_FULL","CV_BIOMASS_FEMALE_FULL","CI_BIOMASS_FEMALE_FULL","BIOMASS_FEMALE_SC0","CV_BIOMASS_FEMALE_SC0","CI_BIOMASS_FEMALE_SC0","BIOMASS_FEMALE_SC1","CV_BIOMASS_FEMALE_SC1","CI_BIOMASS_FEMALE_SC1","BIOMASS_FEMALE_SC2","CV_BIOMASS_FEMALE_SC2","CI_BIOMASS_FEMALE_SC2","BIOMASS_FEMALE_SC3","CV_BIOMASS_FEMALE_SC3","CI_BIOMASS_FEMALE_SC3","BIOMASS_FEMALE_SC4","CV_BIOMASS_FEMALE_SC4","CI_BIOMASS_FEMALE_SC4","BIOMASS_FEMALE_SC5","CV_BIOMASS_FEMALE_SC5","CI_BIOMASS_FEMALE_SC5","BIOMASS_FEMALE_OVIGEROUS","CV_BIOMASS_FEMALE_OVIGEROUS","CI_BIOMASS_FEMALE_OVIGEROUS","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1975,36746.2003778844492501869291396526910197,0.1803966625683702394404440913971271244319,12992.6281440683223485438190719293541578,177455.3424130638619137729864696508765071,0.4996184980687674673541014186665641285814,173773.5444353598807979342490886554680025,168657.9505707227692661527425809295297112,0.5191421212316179853620806636038979264264,171612.5945948502915859721839876275164112,159205.1982580817063278210137300108401767,0.5318019329416113688769746057831906377852,165944.6390492806089781040064085380909983,18250.1441549821555859519727396400363299,0.2570619239163452514648733511124700258677,9195.177649731497525931542948050226764962,214201.5427909483111639599156093035675265,0.4190078613072351285635724258661739707202,175914.1754537491026981210253221789371554,9287.857452126240928198020795663407793167,0.2469220733046987938664498728693536751971,4495.018956529516916670787174772433899314,480.271117465569480055575541482662960611,0.2784639689002540098204521122313045814131,262.126874974540256986789416024351511161,184.998208852693676693444712027806485685,0.4050511674804675638199309649065288142525,146.870131336054729371141797204687003173,534.332414562595732260997234582270953366,0.2812407260015102041038645636828039528964,294.541030947539720494134163240022534707,130.936911755667424488023018928198492929,0.4230367589554739663162159882931204589973,108.566608482442633756253699937836068041,665.269326318263156749020253510469446294,0.2389651678838719196663944032294763362246,311.593344653202888823115276785281435243,68.9495705782331368133131955849846648552,0.542623623109996789590693935379570490674,73.33078496611703004537229301086492869421,3.43396508902840998782114993807134654728,0.9999999999999999999999999999999999999971,6.73057157449568357612945387861983923265,524.948445365713463005232740940674448107,0.3765616252500487540545153351567593824886,387.443861928422991815551409608221620334,561.424815760136179390718920726959723022,0.406701440877276413594045731824776932722,447.531271767257382149025563806865464917,14133.9972857655818260480899278427429597,0.1892912246481400513086172610623261165333,5243.865644576266794356848295185334605897,0,0,0,619.360292529459234283085753844386098563,0.322829872904972587673239585802968233176,391.898088858557056231921260910530574061,12802.0589069491237768521136056552680514,0.1661117084859129752580722892505026861095,4168.080879254412363058895263000659223237,3633.476266128769316995902286758499815265,0.4729005283023279949136104432846809927836,3367.814777819479635400830225377675527204,693.939720096099911533599715036722659818,0.4609718987674135488422611096906279043567,626.977952389540257321704691415865075037,557.659101710600457888978010126852503769,0.6032874759939305187979011538539258165681,659.400353794620233248577067386323946188,17641.2249610957895408046591179112596825,0.1946165029810589124763007013968273271679,6729.216080052034059986309141565182207757,27594.351739540293625751700167085136922,0.1667241533115702352700739898709587264157,9017.264062714761026367452057711450964864
1976,23338.6745122895487361445224163270045979,0.1610441415717805232682422885361533240792,7366.771332419533135247710148282292046316,78619.1458895238620667955425662635534344,0.2199719116526011182193254202678622972106,33896.2474750740706261745592915283348344,72717.9332007329870256524248980647387619,0.2295028852060312015297874878710791883026,32710.3919325438288628427004214287967354,66708.6387475258892800613647858653811297,0.2413942648937808423117261802064311520938,31562.0423125466424981589639404414262459,11910.5071419979727867341777803981723041,0.1741930440455828555057487570214170752606,4066.465890574912813304372008281250889468,101957.820401813410802940064982590558032,0.1827338493993760411330711598995836676988,36517.0441968514595485257731493542837053,4452.754470351623437689605984779704886727,0.2641576585906292999094687105628551687657,2305.409222527403377009442228040887359324,723.716460501131554199981787215430542211,0.27919890770689812642647300193000644249,396.039256712380087888665459923533054542,408.569410353226607057502962934036034041,0.5345364626243721021838742453202709232346,428.05468479960895440406175434422127565,1132.285870854358161257484750149466576248,0.2702498402771912269168459603871121386852,599.760148463160905644706435361700788936,0,0,0,1132.285870854358161257484750149466576248,0.2702498402771912269168459603871121386852,599.760148463160905644706435361700788936,281.925417026438764993500512025960449982,0.3618057171977146104343263200492229356828,199.924366298890300275011152932516993821,395.39721596028350074720347071881654762,0.2662334872254369156239629652118963988287,206.325240102897499100771424307902276362,1011.280657144215832625789823277513995482,0.2418176085479919887604564169588670544993,479.309121359653921082084433895420030114,3518.355850019385927711983800606940191213,0.2740367952391288940445883650502496373886,1889.751564834301351506724704789821795099,13825.2129272427598989382963071996601949,0.2206015742061368652125137446658998037711,5977.732921550181280353336468117179562503,0,0,0,80.36128753114886986451438329464199157928,0.4178653678822072346627248384452186430403,65.81718999627505714134853544089071053752,16828.5062571450239629929804926370297058,0.2130384204701243989927613406608111738146,7026.832048111810771807806473095934134554,4051.950233594754110661757707994239239499,0.3447837420648881121084890882655241385447,2738.211265831013796324341430579514152806,6.415111677902948199831994905822195719,0.9999999999999999999999999999999999999984,12.57361888868977847167071001541150360922,0,0,0,19834.9470190944717304615998286822665564,0.2010059122728503636479277407607127585357,7814.405576095206894416439655059314246847,25419.9873603004533294086905636114380193,0.1766441732160702717847371156120711487931,8800.973594829531167702263916857528351985
1977,17314.1221464880084719540077805197289704,0.1836416826334284801389275126839775421422,6232.005267631462035826675437014024654935,70148.5221209069793960558977590401636743,0.1476309219227129755637245682075518983538,20297.9383447616317102492763087689889443,64114.5600996475289289332343806462097404,0.1548687084877703243395719548938220751739,19461.5046710721299172087129045654313379,58398.5097806343410341761925433871954455,0.1586558035677291013232522513851903763225,18159.9144929526802569583407340623944634,11750.0123402726383618797052156529682288,0.1395405953197874350268653203330264134052,3213.623285273925745049990046083403227489,87462.6442673949878680099055395598926457,0.1343694044873693332336762916863936509255,23034.5147131969638728578243861577105207,1133.217594008852131330483133734525451234,0.2251234006098461396630434983408083833041,500.023044852594362133534679522109896484,366.369595982590849083182259037651614656,0.5420724539018313247183861015735554452739,389.253777221438868081210711934223161109,445.47096366554904315537238312761372735,0.3822439851600479138874661931951551232259,333.746048992228488925483501548302301675,811.840559648139892238554642165265342003,0.4389527469583201883954586816637856687925,698.464901749472755216301852936191360374,0,0,0,811.840559648139892238554642165265342003,0.4389527469583201883954586816637856687925,698.464901749472755216301852936191360374,45.00447855838747710823612683282866378869,0.5403344816879572935050328054914564911993,47.66224432714684641343088825313471036093,35.45431616466924352217106713486431432277,0.7029690284928975581617041154159311625367,48.84964093270884097130341685852114450111,296.723781274990716761975196668219836963,0.3189593697659449683315218646065708482241,185.499947329276717832233453153187676884,225.798701507778506946707657235339288323,0.4221757960086259399204487502239161459017,186.84042323165061409466897469598840506,28886.8813301408886043474853703468089018,0.3943148859637982652848330479818816122825,22325.433542386784173027428252772372065,0,0,0,261.104795651957496011589358277844103187,0.3551589721623692023545898088572160261057,181.758073266812756085387901657923662857,19991.5645906987530252603391432165406538,0.4859377495675947375993573017729726510004,19040.7255787771558709100134093409503506,9729.651798316681620392103576214494632306,0.3093287774628150787735226675101719994265,5898.936139987871521709852325199120409092,319.381982627462299261097982674446957908,0.4888609094414407241094584440995502629131,306.021398313484417650839972508957458828,0,0,0,29489.8626076467145486865754182180610052,0.3874339299289601800033594680697536991792,22393.7317917654938701133492272385740676,31434.9207613037065722556131941178517984,0.3673631066047061870974660574121202288092,22634.1390876207984487117346685011310527
1978,11117.9256084272092678032255640629264857,0.1916893837132871816851877937385488572456,4177.129083777186930020297752014036731877,61795.4891787053394345646390231376603021,0.1504030699623274943577232278653961756395,18216.6933133100986927331691856585851302,56387.9792249374600582631840948463380132,0.1543813333649178845595931246115308499301,17062.2927802583026768154472757032481836,50412.6028511863098235307434083542374571,0.1618658568246422108914558516426716062349,15993.7551443246389370419162864392187501,11382.8863275190296110338956147834228443,0.1970613890682877257519528451687394754604,4396.529686962347825008215069671870560357,72913.4147871325487023678645872005867865,0.1463933488546729282611598013374499250009,20921.1163755515991859055520467086348631,715.002974499801932850317510800249588401,0.2882797530783657570430951718971003096296,403.996926640635900306077779036073910291,133.594429863307733162261195555819458219,0.3085379024360646283785671520017315188424,80.78913252764716355681748099273780382686,602.298288440561122565774231420839969131,0.3700607516608541992956528094030916292722,436.858436394945641204340334839193232157,563.587107156003817872132143487844659568,0.3325028937908428775311691442880396465938,367.292914303858997795530921938541162754,0,0,0,735.892718303868855728035426976659427347,0.3230989549390576555234748318646208281439,466.021689733235049524020948526116839789,142.776666778616604034734212974088636452,0.4336003860585635780972139187546295457585,121.339714957311575120405854773066022399,365.7750840302054990405760401839533169,0.6177744507023462446159751565971200379581,442.894343170034894710970941929011058569,892.92247180905163586044250482550185193,0.715857443532075383144078904053176372898,1252.842187965475935031253934245130791745,3915.256868712711934019340380362610394836,0.5600526316055678020876484206903358343947,4297.78982895928562083960897872349921839,11580.7865551270256104040190945315602777,0.269496316231765285064133030617270450396,6117.119458719253678064560169835885094085,0,0,0,127.896941617290221083591443899431499638,0.3873155824726631667832225661832074211029,97.09149774038699510968974689352102411818,2064.662277503522475219394033101087249083,0.1837445411037209116075358768640650638341,743.566028519534112686386870082965890886,8481.266744649446624309207196242431967884,0.3072250218361149978956392632260551068174,5107.088427212770718167537135388862488002,5432.168463238562187124880944794823939396,0.4089417140778317219114763607131762086111,4354.022953731984528334805903072585578562,1585.220895920294304633504941922981515419,0.9905513792780489855453330878789613847172,3077.675780031894836652273925013548947644,16955.3226046252469566425431329840967441,0.3109339015824533730809700193356175907251,10333.0898356887753032321846942284792132,18406.2182974289177452208960707610057598,0.2966087713405459960144051681629620092323,10700.5137566834846826440591868828890961
1979,2278.293930779900528338853431115053581015,0.2669735599296665687933428458032699930101,1192.158712882268246453005795868418202075,15700.1879800752461595432649116435095264,0.1830247857024571611357895774943625235597,5632.106139461468752310595843927717860827,14651.8846754704192008644743582843817868,0.1879516710603132210125331838842891785851,5397.538569517814302767325753087722079861,13192.4839878258797997313685030939318529,0.1904379482885029232343863283464954754528,4924.205183602155942109543044217004879582,2507.703992249366359811896408549577673496,0.2031776742443916696353487522403397186772,998.638551083660411131861782251440742238,17978.4819108551466878821183427585631074,0.1710713273729940981695679876064458709883,6028.181418697052459126993073634701642349,590.935285550782731697760337226221009907,0.4868042175112733281245858116056649367101,563.832786993405317118458889867206993226,23.07944904992589480527655800045826339824,0.7357770099591189326375049754580280004772,33.28340290637827405659918650592918564667,128.651762679156208793824853283319195551,0.4656654260562610490355203724803541206438,117.421008646521390417554286141739957049,87.38978694198895739403989002797753946103,0.4745133993215754641700320236709335781133,81.27654474094955829448061175758730688382,47.92698432718631117513119040677874042541,0.5935001066775727456217412765360231110091,55.75155380940208813929702945255618476753,151.731211729082103599101411283777458949,0.4548955957066593492248981963890368971462,135.282845495716360849960823903839379253,40.77277714364485017820852239078586878484,0.8275884266533693033138265298952298949109,66.13643383373109697866501044763340294894,85.98259633656236887531475158851598583974,0.7321154700412029467882014820413225047646,123.380410307318531501461186750409074468,67.01150705313609297493415424982029152886,0.7132426394097545740962222383867440409512,93.67910975635217655492253197630392502728,501.814140895472778433875948025945373283,0.5886132171412486786201385577626286200988,578.933894323733911241983914278716416507,1997.287550118500797729739578132662827262,0.3740515346823948454894247228943538480992,1464.293407714777035290913639919483506952,0,0,0,57.48230450638978530269580116523918357181,0.4766157079407761699985504308599996120126,53.69805974250526219903535823766012082182,442.238211269483886090627782551762492351,0.5787367962186237514334517954858396989876,501.641470088889708225958833473131382699,1834.560098057853072676421893057821865407,0.4450054078344195238949034644428947599204,1600.122762680655656271962042078187639885,389.173300201473771862754318126749193756,0.5040066207771831437379152960471784509726,384.446003065248125621891965777325622398,134.087445893230157616955409917456099847,0.416176525622451382945389579919190435554,109.375932828408609742002667804070859986,2705.810148199348569950353793535251375987,0.3720524720906694153417271569108343613509,1973.138575105352888469176543186499641739,3448.476645479213405247215542045249844835,0.3283449003507858139540115200474235236295,2219.287852222893550636347853274477467074
1980,8432.794209485931141346022689864692919452,0.3944474090656959560553744565052609413091,6519.535901147221307394840453707494302173,40546.4601231788756152608101643743682822,0.317933071980609605204772461248737756904,25266.4788248070310626356068410682703557,37082.0139351906107340692523788871957485,0.3241180973422093753297779581737161580932,23557.1455324908988199269588101785109468,34040.775058366310549490944478971210085,0.3286818373167116139942798548964501986642,21929.6256001427107621143432499613651082,6505.685064812565065769865685403158197031,0.3542513491761533947229145375214653750361,4517.109514589004147093726674839772726836,48979.2543326648067566068328542390612011,0.3100785590879741308171600855087847868906,29767.336553005189784698201388301056339,1320.865078530768084300941267638110342388,0.2626279607965371430184520451054394398111,679.916360041311289750458859716170159567,148.061905288849301099952723551849246198,0.2755413088797560073768303670555759781039,79.96245550989920956772290304351737999204,814.395598405902172124913260851924516848,0.5144961234999365652541210733960676659891,821.246621615485660757308957998874424215,567.392683981932465604093683551567753528,0.5808364339074324078200734026604111046222,645.942192650895502380248034803387936497,395.064819712819007620772300852206009512,0.4787375602585257320923127043333142529507,370.699441149247016573521444407821115824,962.457503694751473224865984403773763036,0.4357269364150983351811357179221453305569,821.962572648689002505038419738422509742,52.49352370854020162105769904159561089396,0.4911111347015023461540916547614328697492,50.5291018262435321265996341030527137967,218.688641364450364721714304581644312786,0.451277522386224501087295372987655903749,193.430965767959190940587327117744697875,1013.650659398473195764720699430670654526,0.608509568388754023717616992051232260242,1208.959605485180039931101878119367017337,1109.917810343490336771470992391770628476,0.3566807393376372839656740184949961508239,775.937158186762119654282175128751805123,7008.7740249038741739648060651847100994,0.3776538397035700534756566411326171633226,5187.905227354402678411502696263799379025,0,0,0,278.395108074163146185082808693215133519,0.3643278773681043786814478863326695033184,198.797113636874796738218609858950616632,3101.90452340571917761825732256386402905,0.4970300962499404585971531687548155586846,3021.810211499881766254295438581602800178,2526.845936256175228913706791799326256245,0.3833651650257701897907702163009681243908,1898.661230321188980571517178451483216182,3890.022944205772328393668108085017957568,0.5172467030698116617440452104300130247627,3943.719023802461006519943640346155193257,1764.673316454369719927737528573192323531,0.7218695134506161622880153896649376749557,2496.773181962474105037873182706029031386,10599.3843247014481278135865753108419369,0.3799794437647738849028655270852101681279,7893.994393500274667821705078905339264068,12882.7069069269676853393938273527260423,0.3417473500044463475245815866336302949137,8629.156654799486930253157184026958383685
1981,4668.386298512426234913518728924268392125,0.2287737517295720613289025112580781094399,2093.288326145890662124286164903462950312,18721.9912680058899732503657145520573957,0.2181352286795286079415875373988151808637,8004.494659301901054644945035146579962061,16323.74726525657218998514923605385045,0.2183419410721382253889678186811549713924,6985.750980395570868987943642459193091758,14730.7144082298232714021788936009200686,0.2234452887244376609873585286052557344036,6451.357118765727574411178628417899909669,3991.276859776066701848186820951137327191,0.2534058197675201844614195850890649200541,1982.369057758548266031486010023147636492,23390.3775665183162081638844434763257879,0.1941281370050346132462407726659729348707,8899.831624831809380933501396201031578674,893.421681090362221180649540795704402847,0.3119827115685899446586934650808630314509,546.314952535848882850174539243703074298,173.821808851579145808292241419701654264,0.7994322808028027997062047667609387528475,272.35917960283399654283922600406987454,474.73548260750677227341482431211135209,0.351330147606178044286597035045454425901,326.906218869635627053301757750491665206,480.663723345869010708098599001858722331,0.3837843292159127768474687128646916507606,361.563561099726128370544918171091063717,167.893568113216907373608466729954284026,0.4018115191557935681621422976953229267468,132.224676533714439649163168480141034298,648.557291459085918081707065731813006358,0.3287541233293625337770671524702490958481,417.903132213695402222509327728252098998,118.803179802073035738817792509786137076,0.4858699458643371488172962104668244134457,113.136873296330903383471478665028781542,112.447924819798507045146733924121724486,0.5054256791722781581450195478283846939366,111.394774796177471505661611666064596886,178.294030570450282258446588941390122856,0.3581946486557555702287984050110459255165,125.173376569697924210755467107671484645,221.107865839829199135951297657880720011,0.390242015934029954164684797439978774127,169.1197354362437280960545979228115598,6404.512037187627430505326172044135156583,0.3005358912918085811133401411477597650742,3772.580037435188616024056226945793411575,0,0,0,88.78711659260798429699371530660286282925,0.5463196595750577571809851520299972742924,95.07204873058812983080057294091466632852,1227.621714045103129546417982049890745894,0.7670289955723867254596220817726597210815,1845.578042523059733820187885294675014984,3084.066304166960445802061323119337305715,0.5042301545302732435040048900761996173346,3047.955289098161693197781921797285349843,2914.988146194361037043175264692117964144,0.3152626482556072800902483871274648999512,1801.214289901757646510614418803236731933,368.259048679831776076747365641177988788,0.4177823879594421005820333916109195073334,301.550203700459804647363715203986332562,7035.165038219778454683688585077313861011,0.2866708340330080637945868984252482742155,3952.882192969992964921363669751367411455,8577.144010769226593946045191604831270199,0.2591302968299929745769477739800661370505,4356.291831989883245872885580036178896767
1982,5517.73469482457048077057367421591954874,0.1966375690506297733084092413035501040094,2126.58811663097927206228702635481541353,11083.7744892797032608756080054312564349,0.1811019758998412377019421701343623240521,3934.295182456143567890299038160919625885,9414.896164024283049302103788704943729686,0.1817497548294235085425484751308953683896,3353.863936329550874205024911586589809107,7859.596495828680506713560839636972975503,0.1837417702076039437464535049473255247762,2830.506899591643499641458577117522469557,3224.17799345102275416204716579428345943,0.2079787039100172925312485000571351681401,1314.298306096162111959557467128347944443,16601.5091841042737416461816796471759837,0.1594539518416075860050329952790713109194,5188.465442042731068628222467396384095311,1310.35612657613452856074148996199471122,0.3434784474936003315225763791984418995854,882.155012519392733902529796761734204487,132.25206329110367771211093138874788519,0.4179221605870433164027268950970277057818,108.331293344116397313448111470267500264,818.59091808725154763289720671637131082,0.4073062624762953762040347133309480980078,653.497726392589066534982141003397160899,732.066522861056655512832477042713079415,0.3546399871552435297887587672403301125485,508.855322037888695286277060425427667476,218.776458517298569832175661062406116594,0.414594120945455042349335881854209749931,177.778729664976853931105733631139568847,950.842981378355225345008138105119196009,0.3525485543343526393214663108282183465276,657.027904228453647115828498055425222056,77.15703658541325016670730996784879263935,0.588258930845186468513982463405945640812,88.96109906387954543009750018399887692873,62.71163097905621342528084758433572203309,0.3712827808911823455900986884753006298285,45.6361475384861977334749131145608952085,175.235542524386161806375400313700618024,0.3755483969017792419117553221424111168893,128.986477067483705743449044956035039097,255.050817436228357298495016882505214887,0.3069351335324491054305555794369725142012,153.436751146404136920112176241483265336,5183.624034850338930614128807465123550089,0.2953233460137055803379755006409893533815,3000.456581120171864634075646064912200259,0,0,0,130.247625573670246507673510960710675706,0.3645235516556625876969842250957821918958,93.05752105490912374668433930022090367745,1190.907874044944443295251002373632135646,0.2984254102204292209569617496579735931035,696.578454859339525696697499171645397925,2106.441030152227217512289965251401037596,0.4717164085398652061711060055193010198779,1947.539883187068173059276726393039158298,2694.958943598244619641779753749130668766,0.3638848875410951287175212222608663823369,1922.083470953466915651211020956842788258,674.047971268862916245497753607708123593,0.377093479068493158828636444203155001672,498.191025307877062982063985930602504938,5845.760463259594217857483847837463445291,0.2747873325553393293527537176691259619378,3148.428211934874482952176941729013900447,8106.959571214083971763233475904577352535,0.230313994370698919595213008788892523173,3659.606632454245155165039306475968618378
1983,3289.403092553211325500292659351353589534,0.1890241884543111779706379418408857867029,1218.682430135185534330682454159627661243,10047.1855994398527729862849605338559519,0.2390800409424219524924248643814173662622,4708.079827161576806545602098252747411679,8572.461887821150976949248160578307111862,0.2499907326390533411075531180809657180777,4200.350614599272784329079788027209733703,7233.402138477442810517463230751377738211,0.2492429075848037076108761099066148036951,3533.633394219539386913675475780470943958,2813.783460962409962468821729782478213695,0.2461789634361085927134306201116213452894,1357.680819676648735328089160432287099465,13336.5886919930640984865776198852095415,0.2120059442111782137741647437495318461721,5541.774713276139075997231610688181990291,912.85233644100002630622367429128112182,0.2927129251741925447416180698026736774499,523.719208197412907002995884690917814129,6.96204174713295599272906472563822676671,0.9999999999999999999999999999999999999986,13.64560182438059374574896686225092446273,342.281685215352589429857526477169333583,0.3412024583776612084884773197587336092207,228.903210808129072354788297945019891427,6.96204174713295599272906472563822676671,0.9999999999999999999999999999999999999986,13.64560182438059374574896686225092446273,342.281685215352589429857526477169333583,0.3412024583776612084884773197587336092207,228.903210808129072354788297945019891427,349.24372696248554542258659120280756035,0.3345039182936106678553737408281465495201,228.973854412494062244755622882759871288,18.01355791366957625199034320469573521496,0.5732402224084614965607007610388594914761,20.23914805180731311630891567951216434783,73.17557555311130947697091595703761247949,0.3489547142769448580474497719779309013464,50.04852563600641845788549707950774103975,140.210020101415709056979399517741876413,0.368670118648271619842345212669216202543,101.314839703072337417751105731841941468,88.57909284289943914435203077614521327924,0.4002144587898640713693119355577057203949,69.48324205634751734963717836712344094042,3768.328625415600177049217470267392028857,0.2926200403510614028518612262400741664566,2161.269409873338441191656122426919874473,0,0,0,12.62332430217179871910449771252903065609,0.707920883457566710457464207552277405582,17.51517718864306982410211007302558285652,928.740731336551631956493309145962392595,0.2946935908025320540675340230752022630743,536.440124442590686696355591809115497569,1576.7304175287809479647730155549115281,0.4567339378263549668973890385252349859761,1411.486733277485372508984384989268422363,1135.889254624357890513075047030394875526,0.2967094040279402790750703937403538047023,660.57688661141569124484360913072810796,783.566870997319487248650881482022199727,0.4256833950518755688515043296877482779563,653.760755556775385899774582081938391467,4088.30687182669621097951015972301246626,0.2824139192823644481294988771453305311628,2263.005743127136939648612248242949126135,5350.402935230181782708320425217101148435,0.2302498673858300426225984835171338188078,2414.581949943110118308607466608298134906
1984,2521.511239501135394725661644194012063286,0.2024058573812827990282266072273890797147,1000.322542882426113432389326708230130094,9498.14256378370619799158650539922834556,0.2153869611853253884996952532028062342244,4009.721084888001475923518788165047584375,8375.745050902783588159315735406311449212,0.2232908317237538614798854133526228512558,3665.645074295507435111361432656648658942,7424.120662906670161481814436727268955148,0.2336767818399379661481153326143601873245,3400.29546401885848973553986958500773718,2074.021900877036036509772068671959390407,0.19442646725160293913108550535630653554,790.359712332353595222635049449770174821,12019.6538032848415927172481495932404088,0.1852351043238859386734926469590917261598,4363.865179329381656169350640676003669051,671.03550007821496553231905098865585368,0.4600371521763650517603741416862714971449,605.054470511841001355553931981641763061,21.65041404814288860314908414949656530864,0.6132427080549212794218135945561267973593,26.02283874113117340224805153607758641938,398.103624210823796412708843046588250981,0.4974468211809484863894763783897525032961,388.149349434006791905782705593374369915,43.39765126257136947227870215566985404742,0.6238633286080526373961756459489857343265,53.06543821406089609885880048057890769849,376.356386996395315543579225040414962242,0.5226824151094576951695141439987364470938,385.561135982405380911674078335951049531,419.754038258966685015857927196084816291,0.4791693869636779713034082676890922071475,394.221238968631499159063821771660987893,34.96016678379491774381523164445962011195,0.7141141662700584830961297427562126337604,48.932478696724923235761841340549214132,44.75711805744945625784474691488937514863,0.6119924165863185935234902662813185455937,53.68639300525859408375726727273200162522,145.394845370016268276061300121192526022,0.4936061278941832714921449406681598394821,140.66486181217981117951873861935119971,232.508102006791766136811664667947106334,0.3959371882871238797193217487208247026574,180.434864158588037516252260937548031483,3251.584398127937411177402537679804704429,0.4918386712887682749435466964943147394397,3134.539701918726721860241318232668486941,0,0,0,3.93713849746246793194532644607044178262,1,7.71679145502643714661283983429806589394,384.094065026411986926320208262801905795,0.3865428469966911264024191545270288822856,290.998874283289341784919467110752358567,1589.888668283698031180417618526707742182,0.4252907109649797659854453429802496688653,1325.283168895496071852486972690575273254,2028.378375406981948633941832302701272786,0.5819841673068281374028163558636188555279,2313.748835597042099098711145618857310192,122.660421390402069935168422686096785804,0.3691732683724530062582945316719216811687,88.75457938268867422788247700115884527486,3709.204630345989819591935481028293332047,0.4419737284064713885424222795862234120157,3213.167159797266629523631121204677328014,4799.994168683171470140112459213034002021,0.3856575400806670654480734918130660301535,3628.261729251960848962793233888197083875
